10	11.352957658600	5.935294517150	26.867305877800
11	4.627835168130	8.565996914830	29.556764579200
27	3.570144309140	15.372135046400	26.943706949200
36	3.762841904770	5.301248747010	21.154689559900
49	3.528818582230	19.330019128300	26.966792606700
54	3.890812080700	12.656509935400	23.824833777000
55	6.609035093550	7.315631955810	17.806384133600
58	5.476546018630	13.175611431300	35.992760640200
68	34.974035769000	13.751385565400	28.623217659100
90	6.698379445420	16.994812919800	24.765530003500
103	1.239394659530	3.132160163350	25.920404588000
108	4.821846505670	12.296594417800	19.912768901300
109	11.295811669700	7.054855077110	33.364738362000
114	6.919913365640	5.834826588040	23.572391978900
116	1.108043854690	8.796026817340	27.908442892800
121	11.182644066900	3.893205633740	23.642603078100
122	5.608397116000	9.492677695310	24.121694194300
124	5.439898328930	2.253530651570	20.327518116200
126	5.867693630470	5.255587279500	32.021704279400
139	13.896018948500	8.496755029820	26.184520401800
153	7.119649521900	1.186002070280	24.355236667900
156	10.461699152200	14.171121302500	23.718335069800
157	10.463963628900	13.991980621500	27.236255183700
161	6.828873678900	14.549898265300	22.272860645600
163	8.642142170840	3.423425866120	31.149703643600
172	12.793099368800	8.003120275260	29.547461275400
175	3.450828276000	6.630239619100	25.938326097700
176	6.752213207190	5.619858646330	27.832069460800
178	13.976454283300	6.389429065390	22.825109127800
185	15.567456447900	5.525114303130	30.776465523900
192	3.494977946790	1.538068322360	30.212781055600
229	3.238440105510	15.907173027400	23.343884217500
234	13.068791451800	16.923731129800	23.273789527200
244	2.784381751550	2.270700839890	22.993244567700
250	10.360131436000	17.577115754600	33.221182670700
251	5.160940503530	15.024109478700	32.673970516100
261	8.308948744690	15.197413547800	29.673909413500
270	8.725105469090	10.701670694200	35.347026976300
300	0.407327357011	11.011196971400	23.984643076500
305	0.884353746288	10.682323127800	30.919094054300
306	13.853648076300	13.817773822600	21.886978913100
312	4.993826301790	11.002499049800	33.170985612400
330	6.729372011750	0.651915939275	29.420361107800
339	2.996562669770	4.895436296350	29.578213665900
350	4.869709853680	2.826228762820	26.855853000200
367	7.965174599530	9.551767973660	31.877141440500
372	0.473206396390	13.986515007400	25.325566726500
375	10.543014074000	15.815647823400	20.696153592900
382	15.441458316700	4.506058394680	26.585221295900
405	8.580779374290	11.291583145800	23.609388601300
447	16.120690914900	10.081298074900	31.937012820100
463	6.784471952110	15.000382279300	18.286331974800
472	13.892048590700	11.953916411600	27.806047648100
475	2.809900495390	9.157443267790	19.566094020000
477	7.214167974900	9.422674163770	20.535225058100
478	2.028216463890	12.603817622000	34.115125332100
481	12.575583094200	14.317797688000	31.935633795800
493	15.450983835400	14.549650548000	26.012504801900
497	12.138700636800	10.843181209700	32.669184008600
513	17.137882073000	8.263810468970	27.406159722200
554	10.435659356300	10.977953193400	29.673664897900
560	8.551451971640	3.991788163900	19.660994080400
568	9.523499315650	8.090547271720	24.003212990500
584	12.048316300300	17.400645114700	29.610934711400
589	12.738958026000	11.710062249000	24.439623649100
598	6.530842040100	7.530517922060	34.724123880300
601	9.416482782310	12.113010200200	19.752266200900
618	2.535317617190	11.878954901000	27.229934724600
625	12.087982173500	3.240047407190	29.281026707500
632	2.533613472590	13.860638910300	30.231350607800
633	8.381347643560	3.803313961110	35.137636171800
639	8.333335059840	13.996917620500	33.311979399100
644	14.336886703500	8.175700627770	34.952225116100
657	9.221506093780	1.629929102300	27.180309076600
663	9.289645021530	17.171887738300	26.991945491100
665	6.117707803930	18.015968386400	29.306450353100
675	1.547896331950	7.915533791000	22.709605399800
683	15.970020285400	10.108573467000	23.530490072400
686	35.640800325500	8.163359435400	33.209457646400
719	3.140036789330	8.070305577500	32.826810526600
721	6.091453773690	11.959846943900	29.725892933600
730	6.884644985040	13.440699353200	26.170743086900
735	34.003695148600	10.236822439100	26.771722523000
739	1.553314583300	17.745652873600	29.749150769500
779	11.646281185700	13.962262713900	35.681900459600
792	14.306744802700	9.277660766930	20.321866742800
800	0.622517251610	12.060601632900	20.408970226300
809	35.701441367900	5.921958158290	30.487064544000
821	10.740876772400	7.101122855470	19.801171163800
827	9.232834151030	6.787797132400	30.481713440800
836	3.228332587630	9.391349994440	0.480506114706
